id	report_number	mvb_report_number	data_provider	data_title	data_source	data_source_type	data_date	sample_source	sample_info	infection_history	vac_history	vac_boost	vac_boost_dose	vac_boost_dose_unit	boost_info	boost_glossid	vac_mvbid	boost_class	experiment_id	assay_cat	assay_type	assay_type_mod	viral_name	viral_lineage	viral_sublineage	viral_mutation	vaccine_activity	vaccine_activity_unit	vaccine_activity_description	boost1_time_unit	boost1_time0	boost1_activity0	boost1_time1	boost1_time1_info	boost1_activity1	boost1_activitiy1_norm	boost1_effect1	boost1_time2	boost1_time2_info	boost1_activity2	boost1_activity2_norm	boost1_effect2	boost1_time3	boost1_time3_info	boost1_activity3	boost1_activity3_norm	boost1_effect3	database_name	group_name	eb_group_number
4197		1	Moderna	Safety, Immunogenicity and Antibody Persistence of a Bivalent Beta-Containing Booster Vaccine	https://doi.org/10.21203/rs.3.rs-1555201/v1	Pre-print	04/15/2022	human			2 x mRNA-1273	mRNA-1273.211	100	?g		None	None	Bivalent	2	Neutralization	Pseudotyped virus assay	Luciferase	Wuhan-Hu-1 D614G	Wuhan-Hu-1	Wuhan-Hu-1	D614G	ID50 GMT			days post booster	0	100	29		4503	45.03	3.46	181		1483	14.83	3.30					
4198		1	Moderna	Safety, Immunogenicity and Antibody Persistence of a Bivalent Beta-Containing Booster Vaccine	https://doi.org/10.21203/rs.3.rs-1555201/v1	Pre-print	04/15/2022	human			2 x mRNA-1273	mRNA-1273	50	?g		None	None	Monovalent	2	Neutralization	Pseudotyped virus assay	Luciferase	beta	B.1.351	B.1.351		ID50 GMT			days post booster	0	38	29		921	24.24	1.00	181		139	3.66	1.00					
4199		1	Moderna	Safety, Immunogenicity and Antibody Persistence of a Bivalent Beta-Containing Booster Vaccine	https://doi.org/10.21203/rs.3.rs-1555201/v1	Pre-print	04/15/2022	human			2 x mRNA-1273	mRNA-1273.211	50	?g		None	None	Bivalent	2	Neutralization	Pseudotyped virus assay	Luciferase	beta	B.1.351	B.1.351		ID50 GMT			days post booster	0	26	29		1032	39.69	1.64	181		326	12.54	3.43					
4200		1	Moderna	Safety, Immunogenicity and Antibody Persistence of a Bivalent Beta-Containing Booster Vaccine	https://doi.org/10.21203/rs.3.rs-1555201/v1	Pre-print	04/15/2022	human			2 x mRNA-1273	mRNA-1273.211	100	?g		None	None	Bivalent	2	Neutralization	Pseudotyped virus assay	Luciferase	beta	B.1.351	B.1.351		ID50 GMT			days post booster	0	24	29		1642	68.42	2.82	181		414	17.25	4.71					
4201		1	Moderna	Safety, Immunogenicity and Antibody Persistence of a Bivalent Beta-Containing Booster Vaccine	https://doi.org/10.21203/rs.3.rs-1555201/v1	Pre-print	04/15/2022	human			2 x mRNA-1273	mRNA-1273	50	?g		None	None	Monovalent	2	Neutralization	Pseudotyped virus assay	Luciferase	Omicron	B.1.1.529	B.1.1.529		ID50 GMT			days post booster	0	38	29		629	16.55	1.00	181		146	3.84	1.00					
4202		1	Moderna	Safety, Immunogenicity and Antibody Persistence of a Bivalent Beta-Containing Booster Vaccine	https://doi.org/10.21203/rs.3.rs-1555201/v1	Pre-print	04/15/2022	human			2 x mRNA-1273	mRNA-1273.211	50	?g		None	None	Bivalent	2	Neutralization	Pseudotyped virus assay	Luciferase	Omicron	B.1.1.529	B.1.1.529		ID50 GMT			days post booster	0	39	29		1408	36.10	2.18	181		317	8.13	2.12					
4203		1	Moderna	Safety, Immunogenicity and Antibody Persistence of a Bivalent Beta-Containing Booster Vaccine	https://doi.org/10.21203/rs.3.rs-1555201/v1	Pre-print	04/15/2022	human			2 x mRNA-1273	mRNA-1273	50	?g		None	None	Monovalent	2	Neutralization	Pseudotyped virus assay	Luciferase	delta	B.1.617.2	B.1.617.2		ID50 GMT			days post booster	0	47	29		828	17.62	1.00	181		397	8.45	1.00					
4204		1	Moderna	Safety, Immunogenicity and Antibody Persistence of a Bivalent Beta-Containing Booster Vaccine	https://doi.org/10.21203/rs.3.rs-1555201/v1	Pre-print	04/15/2022	human			2 x mRNA-1273	mRNA-1273.211	50	?g		None	None	Bivalent	2	Neutralization	Pseudotyped virus assay	Luciferase	delta	B.1.617.2	B.1.617.2		ID50 GMT			days post booster	0	53	29		1507	28.43	1.61	181		499	9.42	1.11					
4205		1	Moderna	Safety, Immunogenicity and Antibody Persistence of a Bivalent Beta-Containing Booster Vaccine	https://doi.org/10.21203/rs.3.rs-1555201/v1	Pre-print	04/15/2022	human			2 x mRNA-1273	mRNA-1273	50	?g		None	None	Monovalent	3	Binding	Meso Scale Discovery assay		Wuhan-Hu-1 D614G	Wuhan-Hu-1	Wuhan-Hu-1	D614G	Spike binding antibody titer gm	AU/mL		days post booster	0	40948	29		480711	11.74	1.00										
4727																None	None																														
4206		1	Moderna	Safety, Immunogenicity and Antibody Persistence of a Bivalent Beta-Containing Booster Vaccine	https://doi.org/10.21203/rs.3.rs-1555201/v1	Pre-print	04/15/2022	human			2 x mRNA-1273	mRNA-1273.211	50	?g		None	None	Bivalent	3	Binding	Meso Scale Discovery assay		Wuhan-Hu-1 D614G	Wuhan-Hu-1	Wuhan-Hu-1	D614G	Spike binding antibody titer gm	AU/mL		days post booster	0	26992	29		592403	21.95	1.87										
4207		1	Moderna	Safety, Immunogenicity and Antibody Persistence of a Bivalent Beta-Containing Booster Vaccine	https://doi.org/10.21203/rs.3.rs-1555201/v1	Pre-print	04/15/2022	human			2 x mRNA-1273	mRNA-1273.211	100	?g		None	None	Bivalent	3	Binding	Meso Scale Discovery assay		Wuhan-Hu-1 D614G	Wuhan-Hu-1	Wuhan-Hu-1	D614G	Spike binding antibody titer gm	AU/mL		days post booster	0	17207	29		803379	46.69	3.98										
4208		1	Moderna	Safety, Immunogenicity and Antibody Persistence of a Bivalent Beta-Containing Booster Vaccine	https://doi.org/10.21203/rs.3.rs-1555201/v1	Pre-print	04/15/2022	human			2 x mRNA-1273	mRNA-1273	50	?g		None	None	Monovalent	3	Binding	Meso Scale Discovery assay		gamma	P.1	P.1		Spike binding antibody titer gm	AU/mL		days post booster	0	18391	29		231094	12.57	1.00										
4209		1	Moderna	Safety, Immunogenicity and Antibody Persistence of a Bivalent Beta-Containing Booster Vaccine	https://doi.org/10.21203/rs.3.rs-1555201/v1	Pre-print	04/15/2022	human			2 x mRNA-1273	mRNA-1273.211	50	?g		None	None	Bivalent	3	Binding	Meso Scale Discovery assay		gamma	P.1	P.1		Spike binding antibody titer gm	AU/mL		days post booster	0	12674	29		313177	24.71	1.97										
4210		1	Moderna	Safety, Immunogenicity and Antibody Persistence of a Bivalent Beta-Containing Booster Vaccine	https://doi.org/10.21203/rs.3.rs-1555201/v1	Pre-print	04/15/2022	human			2 x mRNA-1273	mRNA-1273.211	100	?g		None	None	Bivalent	3	Binding	Meso Scale Discovery assay		gamma	P.1	P.1		Spike binding antibody titer gm	AU/mL		days post booster	0	8108	29		406226	50.10	3.99										
4211		1	Moderna	Safety, Immunogenicity and Antibody Persistence of a Bivalent Beta-Containing Booster Vaccine	https://doi.org/10.21203/rs.3.rs-1555201/v1	Pre-print	04/15/2022	human			2 x mRNA-1273	mRNA-1273	50	?g		None	None	Monovalent	3	Binding	Meso Scale Discovery assay		alpha	B.1.1.7	B.1.1.7		Spike binding antibody titer gm	AU/mL		days post booster	0	25644	29		368165	14.36	1.00										
4212		1	Moderna	Safety, Immunogenicity and Antibody Persistence of a Bivalent Beta-Containing Booster Vaccine	https://doi.org/10.21203/rs.3.rs-1555201/v1	Pre-print	04/15/2022	human			2 x mRNA-1273	mRNA-1273.211	50	?g		None	None	Bivalent	3	Binding	Meso Scale Discovery assay		alpha	B.1.1.7	B.1.1.7		Spike binding antibody titer gm	AU/mL		days post booster	0	17040	29		454210	26.66	1.86										
4213		1	Moderna	Safety, Immunogenicity and Antibody Persistence of a Bivalent Beta-Containing Booster Vaccine	https://doi.org/10.21203/rs.3.rs-1555201/v1	Pre-print	04/15/2022	human			2 x mRNA-1273	mRNA-1273.211	100	?g		None	None	Bivalent	3	Binding	Meso Scale Discovery assay		alpha	B.1.1.7	B.1.1.7		Spike binding antibody titer gm	AU/mL		days post booster	0	11040	29		603467	54.66	3.81										
4214		1	Moderna	Safety, Immunogenicity and Antibody Persistence of a Bivalent Beta-Containing Booster Vaccine	https://doi.org/10.21203/rs.3.rs-1555201/v1	Pre-print	04/15/2022	human			2 x mRNA-1273	mRNA-1273	50	?g		None	None	Monovalent	3	Binding	Meso Scale Discovery assay		beta	B.1.351	B.1.351		Spike binding antibody titer gm	AU/mL		days post booster	0	14524	29		199067	13.71	1.00										
4215		1	Moderna	Safety, Immunogenicity and Antibody Persistence of a Bivalent Beta-Containing Booster Vaccine	https://doi.org/10.21203/rs.3.rs-1555201/v1	Pre-print	04/15/2022	human			2 x mRNA-1273	mRNA-1273.211	50	?g		None	None	Bivalent	3	Binding	Meso Scale Discovery assay		beta	B.1.351	B.1.351		Spike binding antibody titer gm	AU/mL		days post booster	0	10216	29		299241	29.29	2.14										
4216		1	Moderna	Safety, Immunogenicity and Antibody Persistence of a Bivalent Beta-Containing Booster Vaccine	https://doi.org/10.21203/rs.3.rs-1555201/v1	Pre-print	04/15/2022	human			2 x mRNA-1273	mRNA-1273.211	100	?g		None	None	Bivalent	3	Binding	Meso Scale Discovery assay		beta	B.1.351	B.1.351		Spike binding antibody titer gm	AU/mL		days post booster	0	6628	29		393776	59.41	4.33										
4217		2	Moderna	A Bivalent Omicron-containing Booster Vaccine Against Covid-19	https://doi.org/10.1056/NEJMoa2208343	Peer-reviewed publication	10/06/2022	human			3 x mRNA-1273	mRNA-1273	50	?g		None	None	Monovalent	1	Neutralization	Pseudotyped virus assay	Luciferase	Wuhan-Hu-1 D614G	Wuhan-Hu-1	Wuhan-Hu-1	D614G	ID50 GMT			days post booster	0	1521	28		5649.3	3.71	1.00										
4218		2	Moderna	A Bivalent Omicron-containing Booster Vaccine Against Covid-19	https://doi.org/10.1056/NEJMoa2208343	Peer-reviewed publication	10/06/2022	human			3 x mRNA-1273	mRNA-1273.214	50	?g		None	None	Bivalent	1	Neutralization	Pseudotyped virus assay	Luciferase	Wuhan-Hu-1 D614G	Wuhan-Hu-1	Wuhan-Hu-1	D614G	ID50 GMT			days post booster	0	1266.7	28		5977.3	4.72	1.27										
4219		2	Moderna	A Bivalent Omicron-containing Booster Vaccine Against Covid-19	https://doi.org/10.1056/NEJMoa2208343	Peer-reviewed publication	10/06/2022	human			3 x mRNA-1273	mRNA-1273	50	?g		None	None	Monovalent	1	Neutralization	Pseudotyped virus assay	Luciferase	Omicron	B.1.1.529	BA.1		ID50 GMT			days post booster	0	332	28		1473.5	4.44	1.00										
4220		2	Moderna	A Bivalent Omicron-containing Booster Vaccine Against Covid-19	https://doi.org/10.1056/NEJMoa2208343	Peer-reviewed publication	10/06/2022	human			3 x mRNA-1273	mRNA-1273.214	50	?g		None	None	Bivalent	1	Neutralization	Pseudotyped virus assay	Luciferase	Omicron	B.1.1.529	BA.1		ID50 GMT			days post booster	0	298.1	28		2372.4	7.96	1.79										
4221		2	Moderna	A Bivalent Omicron-containing Booster Vaccine Against Covid-19	https://doi.org/10.1056/NEJMoa2208343	Peer-reviewed publication	10/06/2022	human			3 x mRNA-1273	mRNA-1273	50	?g		None	None	Monovalent	1	Neutralization	Pseudotyped virus assay	Luciferase	Omicron	B.1.1.529	BA.4/5		ID50 GMT			days post booster	0	140	28		492	3.51	1.00										
4222		2	Moderna	A Bivalent Omicron-containing Booster Vaccine Against Covid-19	https://doi.org/10.1056/NEJMoa2208343	Peer-reviewed publication	10/06/2022	human			3 x mRNA-1273	mRNA-1273.214	50	?g		None	None	Bivalent	1	Neutralization	Pseudotyped virus assay	Luciferase	Omicron	B.1.1.529	BA.4/5		ID50 GMT			days post booster	0	116	28		727	6.27	1.78										
4223		2	Moderna	A Bivalent Omicron-containing Booster Vaccine Against Covid-19	https://doi.org/10.1056/NEJMoa2208343	Peer-reviewed publication	10/06/2022	human			3 x mRNA-1273	mRNA-1273	50	?g		None	None	Monovalent	2	Binding	Meso Scale Discovery assay		Wuhan-Hu-1 D614G	Wuhan-Hu-1	Wuhan-Hu-1	D614G	Anti-spike IgG GM	AU/mL		days post booster	0	299028	28		753438	2.52	1.00										
4224		2	Moderna	A Bivalent Omicron-containing Booster Vaccine Against Covid-19	https://doi.org/10.1056/NEJMoa2208343	Peer-reviewed publication	10/06/2022	human			3 x mRNA-1273	mRNA-1273.214	50	?g		None	None	Bivalent	2	Binding	Meso Scale Discovery assay		Wuhan-Hu-1 D614G	Wuhan-Hu-1	Wuhan-Hu-1	D614G	Anti-spike IgG GM	AU/mL		days post booster	0	282635	28		856394	3.03	1.20										
4728																None	None																														
4729																None	None																														
4730																None	None																														
4225		2	Moderna	A Bivalent Omicron-containing Booster Vaccine Against Covid-19	https://doi.org/10.1056/NEJMoa2208343	Peer-reviewed publication	10/06/2022	human			3 x mRNA-1273	mRNA-1273	50	?g		None	None	Monovalent	2	Binding	Meso Scale Discovery assay		Omicron	B.1.1.529	BA.1		Anti-spike IgG GM	AU/mL		days post booster	0	58640	28		163486	2.79	1.00										
4226		2	Moderna	A Bivalent Omicron-containing Booster Vaccine Against Covid-19	https://doi.org/10.1056/NEJMoa2208343	Peer-reviewed publication	10/06/2022	human			3 x mRNA-1273	mRNA-1273.214	50	?g		None	None	Bivalent	2	Binding	Meso Scale Discovery assay		Omicron	B.1.1.529	BA.1		Anti-spike IgG GM	AU/mL		days post booster	0	54956	28		201367	3.66	1.31										
4227		2	Moderna	A Bivalent Omicron-containing Booster Vaccine Against Covid-19	https://doi.org/10.1056/NEJMoa2208343	Peer-reviewed publication	10/06/2022	human			3 x mRNA-1273	mRNA-1273	50	?g		None	None	Monovalent	2	Binding	Meso Scale Discovery assay		beta	B.1.351	B.1.351		Anti-spike IgG GM	AU/mL		days post booster	0	135259	28		352739	2.61	1.00										
4228		2	Moderna	A Bivalent Omicron-containing Booster Vaccine Against Covid-19	https://doi.org/10.1056/NEJMoa2208343	Peer-reviewed publication	10/06/2022	human			3 x mRNA-1273	mRNA-1273.214	50	?g		None	None	Bivalent	2	Binding	Meso Scale Discovery assay		beta	B.1.351	B.1.351		Anti-spike IgG GM	AU/mL		days post booster	0	127083	28		403166	3.17	1.22										
4229		2	Moderna	A Bivalent Omicron-containing Booster Vaccine Against Covid-19	https://doi.org/10.1056/NEJMoa2208343	Peer-reviewed publication	10/06/2022	human			3 x mRNA-1273	mRNA-1273	50	?g		None	None	Monovalent	2	Binding	Meso Scale Discovery assay		delta	B.1.617.2	B.1.617.2		Anti-spike IgG GM	AU/mL		days post booster	0	193939	28		502005	2.59	1.00										
4230		2	Moderna	A Bivalent Omicron-containing Booster Vaccine Against Covid-19	https://doi.org/10.1056/NEJMoa2208343	Peer-reviewed publication	10/06/2022	human			3 x mRNA-1273	mRNA-1273.214	50	?g		None	None	Bivalent	2	Binding	Meso Scale Discovery assay		delta	B.1.617.2	B.1.617.2		Anti-spike IgG GM	AU/mL		days post booster	0	181213	28		546450	3.02	1.16										
4231		2	Moderna	A Bivalent Omicron-containing Booster Vaccine Against Covid-19	https://doi.org/10.1056/NEJMoa2208343	Peer-reviewed publication	10/06/2022	human			3 x mRNA-1273	mRNA-1273	50	?g		None	None	Monovalent	2	Binding	Meso Scale Discovery assay		gamma	P.1	P.1		Anti-spike IgG GM	AU/mL		days post booster	0	150030	28		384401	2.56	1.00										
4232		2	Moderna	A Bivalent Omicron-containing Booster Vaccine Against Covid-19	https://doi.org/10.1056/NEJMoa2208343	Peer-reviewed publication	10/06/2022	human			3 x mRNA-1273	mRNA-1273.214	50	?g		None	None	Bivalent	2	Binding	Meso Scale Discovery assay		gamma	P.1	P.1		Anti-spike IgG GM	AU/mL		days post booster	0	138574	28		441810	3.19	1.24										
4233		2	Moderna	A Bivalent Omicron-containing Booster Vaccine Against Covid-19	https://doi.org/10.1056/NEJMoa2208343	Peer-reviewed publication	10/06/2022	human			3 x mRNA-1273	mRNA-1273	50	?g		None	None	Monovalent	2	Binding	Meso Scale Discovery assay		alpha	B.1.1.7	B.1.1.7		Anti-spike IgG GM	AU/mL		days post booster	0	223595	28		568576	2.54	1.00										
4234		2	Moderna	A Bivalent Omicron-containing Booster Vaccine Against Covid-19	https://doi.org/10.1056/NEJMoa2208343	Peer-reviewed publication	10/06/2022	human			3 x mRNA-1273	mRNA-1273.214	50	?g		None	None	Bivalent	2	Binding	Meso Scale Discovery assay		alpha	B.1.1.7	B.1.1.7		Anti-spike IgG GM	AU/mL		days post booster	0	207587	28		652098	3.14	1.24										
4235		3	Columbia University Vagelos College of Physicians and Surgeons	Antibody responses to Omicron BA.4/BA.5 bivalent mRNA vaccine booster shot	https://doi.org/10.1101/2022.10.22.513349	Pre-print	10/24/2022	human			3 x mRNA-1273/BNT162b2	mRNA-1273/BNT162b2				None	None	Monovalent	1	Neutralization	Pseudotyped virus assay	Luciferase	Wuhan-Hu-1 D614G	Wuhan-Hu-1	Wuhan-Hu-1	D614G	ID50 GMT			days post booster					12054		1.00										
4236		3	Columbia University Vagelos College of Physicians and Surgeons	Antibody responses to Omicron BA.4/BA.5 bivalent mRNA vaccine booster shot	https://doi.org/10.1101/2022.10.22.513349	Pre-print	10/24/2022	human			3 x mRNA-1273/BNT162b2	mRNA-1273.222/Bivalent BNT162b2 OMI(BA.4/5)				None	None	Bivalent	1	Neutralization	Pseudotyped virus assay	Luciferase	Wuhan-Hu-1 D614G	Wuhan-Hu-1	Wuhan-Hu-1	D614G	ID50 GMT			days post booster					8488		0.70										
4237		3	Columbia University Vagelos College of Physicians and Surgeons	Antibody responses to Omicron BA.4/BA.5 bivalent mRNA vaccine booster shot	https://doi.org/10.1101/2022.10.22.513349	Pre-print	10/24/2022	human			3 x mRNA-1273/BNT162b2	mRNA-1273/BNT162b2				None	None	Monovalent	1	Neutralization	Pseudotyped virus assay	Luciferase	Omicron	B.1.1.529	BA.1		ID50 GMT			days post booster					2340		1.00										
4238		3	Columbia University Vagelos College of Physicians and Surgeons	Antibody responses to Omicron BA.4/BA.5 bivalent mRNA vaccine booster shot	https://doi.org/10.1101/2022.10.22.513349	Pre-print	10/24/2022	human			3 x mRNA-1273/BNT162b2	mRNA-1273.222/Bivalent BNT162b2 OMI(BA.4/5)				None	None	Bivalent	1	Neutralization	Pseudotyped virus assay	Luciferase	Omicron	B.1.1.529	BA.1		ID50 GMT			days post booster					2133		0.91										
4239		3	Columbia University Vagelos College of Physicians and Surgeons	Antibody responses to Omicron BA.4/BA.5 bivalent mRNA vaccine booster shot	https://doi.org/10.1101/2022.10.22.513349	Pre-print	10/24/2022	human			3 x mRNA-1273/BNT162b2	mRNA-1273/BNT162b2				None	None	Monovalent	1	Neutralization	Pseudotyped virus assay	Luciferase	Omicron	B.1.1.529	BA.2		ID50 GMT			days post booster					2956		1.00										
4240		3	Columbia University Vagelos College of Physicians and Surgeons	Antibody responses to Omicron BA.4/BA.5 bivalent mRNA vaccine booster shot	https://doi.org/10.1101/2022.10.22.513349	Pre-print	10/24/2022	human			3 x mRNA-1273/BNT162b2	mRNA-1273.222/Bivalent BNT162b2 OMI(BA.4/5)				None	None	Bivalent	1	Neutralization	Pseudotyped virus assay	Luciferase	Omicron	B.1.1.529	BA.2		ID50 GMT			days post booster					2534		0.86										
4241		3	Columbia University Vagelos College of Physicians and Surgeons	Antibody responses to Omicron BA.4/BA.5 bivalent mRNA vaccine booster shot	https://doi.org/10.1101/2022.10.22.513349	Pre-print	10/24/2022	human			3 x mRNA-1273/BNT162b2	mRNA-1273/BNT162b2				None	None	Monovalent	1	Neutralization	Pseudotyped virus assay	Luciferase	Omicron	B.1.1.529	BA.4/5		ID50 GMT			days post booster					1366		1.00										
4242		3	Columbia University Vagelos College of Physicians and Surgeons	Antibody responses to Omicron BA.4/BA.5 bivalent mRNA vaccine booster shot	https://doi.org/10.1101/2022.10.22.513349	Pre-print	10/24/2022	human			3 x mRNA-1273/BNT162b2	mRNA-1273.222/Bivalent BNT162b2 OMI(BA.4/5)				None	None	Bivalent	1	Neutralization	Pseudotyped virus assay	Luciferase	Omicron	B.1.1.529	BA.4/5		ID50 GMT			days post booster					1649		1.21										
4243		3	Columbia University Vagelos College of Physicians and Surgeons	Antibody responses to Omicron BA.4/BA.5 bivalent mRNA vaccine booster shot	https://doi.org/10.1101/2022.10.22.513349	Pre-print	10/24/2022	human			3 x mRNA-1273/BNT162b2	mRNA-1273/BNT162b2				None	None	Monovalent	1	Neutralization	Pseudotyped virus assay	Luciferase	Omicron	B.1.1.529	BA.4.6		ID50 GMT			days post booster					1003		1.00										
4731																None	None																														
4244		3	Columbia University Vagelos College of Physicians and Surgeons	Antibody responses to Omicron BA.4/BA.5 bivalent mRNA vaccine booster shot	https://doi.org/10.1101/2022.10.22.513349	Pre-print	10/24/2022	human			3 x mRNA-1273/BNT162b2	mRNA-1273.222/Bivalent BNT162b2 OMI(BA.4/5)				None	None	Bivalent	1	Neutralization	Pseudotyped virus assay	Luciferase	Omicron	B.1.1.529	BA.4.6		ID50 GMT			days post booster					1142		1.14										
4245		3	Columbia University Vagelos College of Physicians and Surgeons	Antibody responses to Omicron BA.4/BA.5 bivalent mRNA vaccine booster shot	https://doi.org/10.1101/2022.10.22.513349	Pre-print	10/24/2022	human			3 x mRNA-1273/BNT162b2	mRNA-1273/BNT162b2				None	None	Monovalent	1	Neutralization	Pseudotyped virus assay	Luciferase	Omicron	B.1.1.529	BA.2.75		ID50 GMT			days post booster					1628		1.00										
4246		3	Columbia University Vagelos College of Physicians and Surgeons	Antibody responses to Omicron BA.4/BA.5 bivalent mRNA vaccine booster shot	https://doi.org/10.1101/2022.10.22.513349	Pre-print	10/24/2022	human			3 x mRNA-1273/BNT162b2	mRNA-1273.222/Bivalent BNT162b2 OMI(BA.4/5)				None	None	Bivalent	1	Neutralization	Pseudotyped virus assay	Luciferase	Omicron	B.1.1.529	BA.2.75		ID50 GMT			days post booster					1385		0.85										
4247		3	Columbia University Vagelos College of Physicians and Surgeons	Antibody responses to Omicron BA.4/BA.5 bivalent mRNA vaccine booster shot	https://doi.org/10.1101/2022.10.22.513349	Pre-print	10/24/2022	human			3 x mRNA-1273/BNT162b2	mRNA-1273/BNT162b2				None	None	Monovalent	1	Neutralization	Pseudotyped virus assay	Luciferase	Omicron	B.1.1.529	BA.2.75.2		ID50 GMT			days post booster					274		1.00										
